"Frame","N_Person","Xcenter","Ycenter","PerXmin","PerYmin","PerXmax","PerYmax","N_Handgun","HgXcenter","HgYcenter","HgXmin","HgYmin","HgXmax","HgYmax","Intersection","Included_Center","Intersection_Area","Hg_Area","Distance","Ground_Truth"
"901","0","512.48889160156","463.87173461914","422.6042175293","386.40391540527","602.37356567383","541.33955383301","1","438.76708984375","439.31326293945","421.91670799255","424.48031044006","455.61747169495","454.14621543884","Center_left","1","979.36806177871","999.76365438149","77.704714050437","1"
"901","1","120.59240722656","451.39721679688","30.780487060547","362.50204467773","210.40432739258","540.29238891602","0","191.29437255859","424.42059326172","177.66559314728","410.2728061676","204.92315196991","438.56838035583","Inside","1","771.26827785589","771.26827785589","75.673681813225","1"
"901","1","120.59240722656","451.39721679688","30.780487060547","362.50204467773","210.40432739258","540.29238891602","1","438.76708984375","439.31326293945","421.91670799255","424.48031044006","455.61747169495","454.14621543884","No_intersection","0","0","999.76365438149","318.4040681263","0"
"902","0","511.54946899414","464.01504516602","421.13516998291","389.63331604004","601.96376800537","538.39677429199","0","192.90029907227","424.02346801758","178.90419197083","409.87065124512","206.89640617371","438.17628479004","No_intersection","0","0","792.3373573377","321.14890585945","0"
"902","0","511.54946899414","464.01504516602","421.13516998291","389.63331604004","601.96376800537","538.39677429199","1","438.61083984375","439.17669677734","421.80836296082","424.26373767853","455.41331672668","454.08965587616","Inside","1","1002.298602056","1002.298602056","77.051847304365","1"
"902","1","123.41843414307","451.0849609375","31.779083251953","360.90148925781","215.05778503418","541.26843261719","0","192.90029907227","424.02346801758","178.90419197083","409.87065124512","206.89640617371","438.17628479004","Inside","1","792.3373573377","792.3373573377","74.565769312027","1"
"902","1","123.41843414307","451.0849609375","31.779083251953","360.90148925781","215.05778503418","541.26843261719","1","438.61083984375","439.17669677734","421.80836296082","424.26373767853","455.41331672668","454.08965587616","No_intersection","0","0","1002.298602056","315.41727816766","0"
"903","0","512.28082275391","464.04348754883","423.01242828369","386.18263244629","601.54921722412","541.90434265137","0","194.53695678711","424.05404663086","180.12977313995","410.97379970551","208.94414043427","437.13429355621","No_intersection","0","0","753.79807841488","320.25040163044","0"
"903","0","512.28082275391","464.04348754883","423.01242828369","386.18263244629","601.54921722412","541.90434265137","1","438.55249023438","439.38638305664","421.79770088196","424.35058784485","455.30727958679","454.42217826843","Center_left","1","971.15754117739","1007.6863260786","77.742136695934","1"
"903","1","124.09409332275","450.97360229492","26.32048034668","359.33219146729","221.86770629883","542.61501312256","0","194.53695678711","424.05404663086","180.12977313995","410.97379970551","208.94414043427","437.13429355621","Inside","1","753.79807841488","753.79807841488","75.411268986859","1"
"903","1","124.09409332275","450.97360229492","26.32048034668","359.33219146729","221.86770629883","542.61501312256","1","438.55249023438","439.38638305664","421.79770088196","424.35058784485","455.30727958679","454.42217826843","No_intersection","0","0","1007.6863260786","314.67180845748","0"
"904","0","512.28771972656","463.85055541992","423.18006896973","385.77307128906","601.3953704834","541.92803955078","0","199.75746154785","424.18441772461","182.56646537781","410.93231391907","216.9484577179","437.43652153015","No_intersection","0","0","911.26746306439","315.03740215555","0"
"904","0","512.28771972656","463.85055541992","423.18006896973","385.77307128906","601.3953704834","541.92803955078","1","438.37466430664","439.16064453125","421.61745071411","424.36057853699","455.13187789917","453.96071052551","Center_left","1","945.77776158367","992.03146819756","77.927732298579","1"
"904","1","127.56521606445","451.56283569336","27.850051879883","360.8560333252","227.28038024902","542.26963806152","0","199.75746154785","424.18441772461","182.56646537781","410.93231391907","216.9484577179","437.43652153015","Inside","1","911.26746306439","911.26746306439","77.209442935478","1"
"904","1","127.56521606445","451.56283569336","27.850051879883","360.8560333252","227.28038024902","542.26963806152","1","438.37466430664","439.16064453125","421.61745071411","424.36057853699","455.13187789917","453.96071052551","No_intersection","0","0","992.03146819756","311.05679137777","0"
"905","0","511.02716064453","463.86462402344","419.42779541016","389.59926605225","602.62652587891","538.12998199463","0","205.7673034668","424.35040283203","190.83190536499","411.30330944061","220.7027015686","437.39749622345","No_intersection","0","0","779.45413548914","307.80668296925","0"
"905","0","511.02716064453","463.86462402344","419.42779541016","389.59926605225","602.62652587891","538.12998199463","1","438.28277587891","439.13888549805","421.65268325806","424.49968242645","454.91286849976","453.77808856964","Inside","1","973.80521190415","973.80521190415","76.831683962772","1"
"905","1","129.0892791748","453.39361572266","25.760200500488","362.95303344727","232.41835784912","543.83419799805","0","205.7673034668","424.35040283203","190.83190536499","411.30330944061","220.7027015686","437.39749622345","Inside","1","779.45413548914","779.45413548914","81.99407066571","1"
"905","1","129.0892791748","453.39361572266","25.760200500488","362.95303344727","232.41835784912","543.83419799805","1","438.28277587891","439.13888549805","421.65268325806","424.49968242645","454.91286849976","453.77808856964","No_intersection","0","0","973.80521190415","309.52191479423","0"
"906","0","510.82751464844","463.7421875","419.30354309082","389.15045928955","602.35148620605","538.33391571045","0","208.7186126709","424.40093994141","193.3413028717","410.24792766571","224.09592247009","438.5539522171","No_intersection","0","0","870.5410174207","304.65968294729","0"
"906","0","510.82751464844","463.7421875","419.30354309082","389.15045928955","602.35148620605","538.33391571045","1","438.17227172852","439.09677124023","421.24504089355","424.56377792358","455.09950256348","453.62976455688","Inside","1","984.01333037554","984.01333037554","76.721449845333","1"
"906","1","133.54888916016","459.0915222168","35.550689697266","375.33013916016","231.54708862305","542.85290527344","0","208.7186126709","424.40093994141","193.3413028717","410.24792766571","224.09592247009","438.5539522171","Inside","1","870.5410174207","870.5410174207","82.788428124268","1"
"906","1","133.54888916016","459.0915222168","35.550689697266","375.33013916016","231.54708862305","542.85290527344","1","438.17227172852","439.09677124023","421.24504089355","424.56377792358","455.09950256348","453.62976455688","No_intersection","0","0","984.01333037554","305.27888114641","0"
"907","0","511.09268188477","463.91256713867","420.69932556152","388.83698272705","601.48603820801","538.98815155029","0","209.81101989746","424.51416015625","194.58596992493","411.01625537872","225.03606987","438.01206493378","No_intersection","0","0","822.02509904942","303.8467941621","0"
"907","0","511.09268188477","463.91256713867","420.69932556152","388.83698272705","601.48603820801","538.98815155029","1","437.9250793457","438.92114257812","421.21238327026","424.56010627747","454.63777542114","453.28217887878","Inside","1","960.04654008508","960.04654008508","77.317975677586","1"
"907","1","139.03681945801","459.74453735352","45.879974365234","375.83065795898","232.19366455078","543.65841674805","0","209.81101989746","424.51416015625","194.58596992493","411.01625537872","225.03606987","438.01206493378","Inside","1","822.02509904942","822.02509904942","79.057997225489","1"
"907","1","139.03681945801","459.74453735352","45.879974365234","375.83065795898","232.19366455078","543.65841674805","1","437.9250793457","438.92114257812","421.21238327026","424.56010627747","454.63777542114","453.28217887878","No_intersection","0","0","960.04654008508","299.61275952246","0"
"908","0","511.07751464844","463.92694091797","420.54164123535","389.09446716309","601.61338806152","538.75941467285","0","213.38182067871","424.58053588867","198.96457767487","411.63452911377","227.79906368256","437.52654266357","No_intersection","0","0","746.58290241277","300.28464129363","0"
"908","0","511.07751464844","463.92694091797","420.54164123535","389.09446716309","601.61338806152","538.75941467285","1","437.99200439453","438.8053894043","421.45694160461","424.46454620361","454.52706718445","453.14623260498","Inside","1","948.50697113463","948.50697113463","77.282495815857","1"
"908","1","142.36242675781","459.22695922852","49.924354553223","376.03081512451","234.8004989624","542.42310333252","0","213.38182067871","424.58053588867","198.96457767487","411.63452911377","227.79906368256","437.52654266357","Inside","1","746.58290241277","746.58290241277","79.019801082611","1"
"908","1","142.36242675781","459.22695922852","49.924354553223","376.03081512451","234.8004989624","542.42310333252","1","437.99200439453","438.8053894043","421.45694160461","424.46454620361","454.52706718445","453.14623260498","No_intersection","0","0","948.50697113463","296.33408121198","0"
"909","0","49.97350692749","454.00720214844","3.2934303283691","364.72798156738","96.653583526611","543.28642272949","0","217.11787414551","424.56069946289","199.74281692505","411.80602169037","234.49293136597","437.31537723541","No_intersection","0","0","886.45302450434","169.71840210514","0"
"909","0","49.97350692749","454.00720214844","3.2934303283691","364.72798156738","96.653583526611","543.28642272949","1","437.93505859375","438.73843383789","421.67690086365","424.37590408325","454.19321632385","453.10096359253","No_intersection","0","0","934.03309661683","388.26189725109","0"
"909","1","151.15225219727","459.53048706055","59.838104248047","374.14936828613","242.46640014648","544.91160583496","0","217.11787414551","424.56069946289","199.74281692505","411.80602169037","234.49293136597","437.31537723541","Inside","1","886.45302450434","886.45302450434","74.661565237032","1"
"909","1","151.15225219727","459.53048706055","59.838104248047","374.14936828613","242.46640014648","544.91160583496","1","437.93505859375","438.73843383789","421.67690086365","424.37590408325","454.19321632385","453.10096359253","No_intersection","0","0","934.03309661683","287.53554131943","0"
"909","2","511.12530517578","463.79278564453","420.90574645996","388.58657836914","601.3448638916","538.99899291992","0","217.11787414551","424.56069946289","199.74281692505","411.80602169037","234.49293136597","437.31537723541","No_intersection","0","0","886.45302450434","296.6134287034","0"
"909","2","511.12530517578","463.79278564453","420.90574645996","388.58657836914","601.3448638916","538.99899291992","1","437.93505859375","438.73843383789","421.67690086365","424.37590408325","454.19321632385","453.10096359253","Inside","1","934.03309661683","934.03309661683","77.359761757579","1"
"910","0","49.103065490723","454.22994995117","3.8499794006348","365.26139068604","94.356151580811","543.19850921631","0","218.29153442383","427.06173706055","200.18716049194","412.54614067078","236.39590835571","441.57733345032","No_intersection","0","0","1051.1831395389","171.35591560141","0"
"910","0","49.103065490723","454.22994995117","3.8499794006348","365.26139068604","94.356151580811","543.19850921631","1","438.14724731445","438.70727539062","421.67930984497","424.27491569519","454.61518478394","453.13963508606","No_intersection","0","0","950.68478800598","389.35373227492","0"
"910","1","511.33786010742","463.83312988281","421.0661315918","388.74583435059","601.60958862305","538.92042541504","0","218.29153442383","427.06173706055","200.18716049194","412.54614067078","236.39590835571","441.57733345032","No_intersection","0","0","1051.1831395389","295.34434872999","0"
"910","1","511.33786010742","463.83312988281","421.0661315918","388.74583435059","601.60958862305","538.92042541504","1","438.14724731445","438.70727539062","421.67930984497","424.27491569519","454.61518478394","453.13963508606","Inside","1","950.68478800598","950.68478800598","77.383295128683","1"
"910","2","152.7991027832","459.43637084961","61.388359069824","374.34197235107","244.20984649658","544.53076934814","0","218.29153442383","427.06173706055","200.18716049194","412.54614067078","236.39590835571","441.57733345032","Inside","1","1051.1831395389","1051.1831395389","73.057344019461","1"
"910","2","152.7991027832","459.43637084961","61.388359069824","374.34197235107","244.20984649658","544.53076934814","1","438.14724731445","438.70727539062","421.67930984497","424.27491569519","454.61518478394","453.13963508606","No_intersection","0","0","950.68478800598","286.10008560987","0"
"911","0","49.265113830566","453.7966003418","2.1438674926758","364.42624664307","96.386360168457","543.16695404053","0","219.39219665527","427.99234008789","204.98424243927","414.09472560883","233.80015087128","441.88995456696","No_intersection","0","0","800.94477250414","172.07290361267","0"
"911","0","49.265113830566","453.7966003418","2.1438674926758","364.42624664307","96.386360168457","543.16695404053","1","438.22552490234","438.65682983398","421.75015068054","424.30461502075","454.70089912415","453.00904464722","No_intersection","0","0","945.83243983876","389.25494734448","0"
"911","1","511.30267333984","463.78240966797","420.54439544678","388.80191802979","602.06095123291","538.76290130615","0","219.39219665527","427.99234008789","204.98424243927","414.09472560883","233.80015087128","441.88995456696","No_intersection","0","0","800.94477250414","294.09633707131","0"
"911","1","511.30267333984","463.78240966797","420.54439544678","388.80191802979","602.06095123291","538.76290130615","1","438.22552490234","438.65682983398","421.75015068054","424.30461502075","454.70089912415","453.00904464722","Inside","1","945.83243983876","945.83243983876","77.275897832056","1"
"911","2","155.56167602539","459.7073059082","66.410766601562","375.80595397949","244.71258544922","543.60865783691","0","219.39219665527","427.99234008789","204.98424243927","414.09472560883","233.80015087128","441.88995456696","Inside","1","800.94477250414","800.94477250414","71.275342306197","1"
"911","2","155.56167602539","459.7073059082","66.410766601562","375.80595397949","244.71258544922","543.60865783691","1","438.22552490234","438.65682983398","421.75015068054","424.30461502075","454.70089912415","453.00904464722","No_intersection","0","0","945.83243983876","283.44659815366","0"
"912","0","48.770706176758","454.23385620117","3.0787239074707","367.34281921387","94.462688446045","541.12489318848","0","226.05055236816","427.65850830078","210.9663772583","414.32816886902","241.13472747803","440.98884773254","No_intersection","0","0","804.3086970505","179.26068442822","0"
"912","0","48.770706176758","454.23385620117","3.0787239074707","367.34281921387","94.462688446045","541.12489318848","1","438.81643676758","438.59423828125","421.8570098877","424.26682853699","455.77586364746","452.92164802551","No_intersection","0","0","971.93863174377","390.35915462662","0"
"912","1","511.28930664062","463.90725708008","420.41363525391","389.27916717529","602.16497802734","538.53534698486","0","226.05055236816","427.65850830078","210.9663772583","414.32816886902","241.13472747803","440.98884773254","No_intersection","0","0","804.3086970505","287.53281330479","0"
"912","1","511.28930664062","463.90725708008","420.41363525391","389.27916717529","602.16497802734","538.53534698486","1","438.81643676758","438.59423828125","421.8570098877","424.26682853699","455.77586364746","452.92164802551","Inside","1","971.93863174377","971.93863174377","76.766306335172","1"
"912","2","158.34034729004","459.33697509766","70.058982849121","376.86399078369","246.62171173096","541.80995941162","0","226.05055236816","427.65850830078","210.9663772583","414.32816886902","241.13472747803","440.98884773254","Inside","1","804.3086970505","804.3086970505","74.75424489835","1"
"912","2","158.34034729004","459.33697509766","70.058982849121","376.86399078369","246.62171173096","541.80995941162","1","438.81643676758","438.59423828125","421.8570098877","424.26682853699","455.77586364746","452.92164802551","No_intersection","0","0","971.93863174377","281.24206282","0"
"913","0","48.255367279053","453.60900878906","2.494140625","364.59917449951","94.016593933105","542.61884307861","0","230.93342590332","427.78268432617","214.58378410339","413.68173122406","247.28306770325","441.88363742828","No_intersection","0","0","922.18212902838","184.4946398625","0"
"913","0","48.255367279053","453.60900878906","2.494140625","364.59917449951","94.016593933105","542.61884307861","1","438.75030517578","438.57388305664","421.80949783325","424.34798622131","455.69111251831","452.79977989197","No_intersection","0","0","963.9927102479","390.78427748409","0"
"913","1","511.16793823242","463.74697875977","419.51587677002","389.28751373291","602.81999969482","538.20644378662","0","230.93342590332","427.78268432617","214.58378410339","413.68173122406","247.28306770325","441.88363742828","No_intersection","0","0","922.18212902838","282.5328518499","0"
"913","1","511.16793823242","463.74697875977","419.51587677002","389.28751373291","602.81999969482","538.20644378662","1","438.75030517578","438.57388305664","421.80949783325","424.34798622131","455.69111251831","452.79977989197","Inside","1","963.9927102479","963.9927102479","76.668105003352","1"
"913","2","162.75003051758","459.4010925293","76.341247558594","377.2547454834","249.15881347656","541.5474395752","0","230.93342590332","427.78268432617","214.58378410339","413.68173122406","247.28306770325","441.88363742828","Inside","1","922.18212902838","922.18212902838","75.15782822586","1"
"913","2","162.75003051758","459.4010925293","76.341247558594","377.2547454834","249.15881347656","541.5474395752","1","438.75030517578","438.57388305664","421.80949783325","424.34798622131","455.69111251831","452.79977989197","No_intersection","0","0","963.9927102479","276.78497839627","0"
"914","0","46.411144256592","452.93524169922","-0.49651336669922","365.15467834473","93.318801879883","540.71580505371","0","232.98895263672","427.70840454102","216.38373947144","413.48553276062","249.594165802","441.93127632141","No_intersection","0","0","944.69527094383","188.27552122604","0"
"914","0","46.411144256592","452.93524169922","-0.49651336669922","365.15467834473","93.318801879883","540.71580505371","1","438.70208740234","438.45004272461","421.59667015076","424.50137519836","455.80750465393","452.39871025085","No_intersection","0","0","954.39111256033","392.55828237794","0"
"914","1","511.4450378418","463.73931884766","420.11511230469","388.97006225586","602.77496337891","538.50857543945","0","232.98895263672","427.70840454102","216.38373947144","413.48553276062","249.594165802","441.93127632141","No_intersection","0","0","944.69527094383","280.77752433824","0"
"914","1","511.4450378418","463.73931884766","420.11511230469","388.97006225586","602.77496337891","538.50857543945","1","438.70208740234","438.45004272461","421.59667015076","424.50137519836","455.80750465393","452.39871025085","Inside","1","954.39111256033","954.39111256033","77.013533391635","1"
"914","2","165.39776611328","459.71405029297","81.637603759766","378.85605621338","249.1579284668","540.57204437256","0","232.98895263672","427.70840454102","216.38373947144","413.48553276062","249.594165802","441.93127632141","Center_right","1","932.28617557495","944.69527094383","74.785893426806","1"
"914","2","165.39776611328","459.71405029297","81.637603759766","378.85605621338","249.1579284668","540.57204437256","1","438.70208740234","438.45004272461","421.59667015076","424.50137519836","455.80750465393","452.39871025085","No_intersection","0","0","954.39111256033","274.13027934386","0"
"915","0","511.60864257812","463.94100952148","420.8950881958","389.07334899902","602.32219696045","538.80867004395","0","438.94760131836","438.47943115234","421.36792373657","424.21163463593","456.52727890015","452.74722766876","Inside","1","1003.2930502447","1003.2930502447","76.992979485153","1"
"915","0","511.60864257812","463.94100952148","420.8950881958","389.07334899902","602.32219696045","538.80867004395","1","235.81672668457","428.18557739258","218.62978935242","413.77307319641","253.00366401672","442.59808158875","No_intersection","0","0","990.82722567568","278.10003919267","0"
"915","1","45.010383605957","452.41253662109","-3.0168914794922","364.07173156738","93.037658691406","540.7533416748","0","438.94760131836","438.47943115234","421.36792373657","424.21163463593","456.52727890015","452.74722766876","No_intersection","0","0","1003.2930502447","394.18353964491","0"
"915","1","45.010383605957","452.41253662109","-3.0168914794922","364.07173156738","93.037658691406","540.7533416748","1","235.81672668457","428.18557739258","218.62978935242","413.77307319641","253.00366401672","442.59808158875","No_intersection","0","0","990.82722567568","192.33825961699","0"
"915","2","168.03141784668","459.96084594727","85.290679931641","379.25857543945","250.77215576172","540.66311645508","0","438.94760131836","438.47943115234","421.36792373657","424.21163463593","456.52727890015","452.74722766876","No_intersection","0","0","1003.2930502447","271.76649839237","0"
"915","2","168.03141784668","459.96084594727","85.290679931641","379.25857543945","250.77215576172","540.66311645508","1","235.81672668457","428.18557739258","218.62978935242","413.77307319641","253.00366401672","442.59808158875","Center_right","1","926.5039814976","990.82722567568","74.863314019423","1"
"916","0","511.58535766602","463.83029174805","420.67594909668","388.89785003662","602.49476623535","538.76273345947","0","237.73544311523","428.88360595703","220.74951171875","414.81108856201","254.72137451172","442.95612335205","No_intersection","0","0","956.13926019054","276.07072743637","0"
"916","0","511.58535766602","463.83029174805","420.67594909668","388.89785003662","602.49476623535","538.76273345947","1","439.02340698242","438.53643798828","421.38554763794","423.99780464172","456.6612663269","453.07507133484","Inside","1","1025.7214801103","1025.7214801103","76.844100131557","1"
"916","1","43.279872894287","451.8408203125","-3.1124725341797","362.30307006836","89.672218322754","541.37857055664","0","237.73544311523","428.88360595703","220.74951171875","414.81108856201","254.72137451172","442.95612335205","No_intersection","0","0","956.13926019054","195.80603280011","0"
"916","1","43.279872894287","451.8408203125","-3.1124725341797","362.30307006836","89.672218322754","541.37857055664","1","439.02340698242","438.53643798828","421.38554763794","423.99780464172","456.6612663269","453.07507133484","No_intersection","0","0","1025.7214801103","395.96710893911","0"
"916","2","170.88026428223","460.91970825195","87.834808349609","379.87356567383","253.92572021484","541.96585083008","0","237.73544311523","428.88360595703","220.74951171875","414.81108856201","254.72137451172","442.95612335205","Center_right","1","933.74554232415","956.13926019054","74.134518188521","1"
"916","2","170.88026428223","460.91970825195","87.834808349609","379.87356567383","253.92572021484","541.96585083008","1","439.02340698242","438.53643798828","421.38554763794","423.99780464172","456.6612663269","453.07507133484","No_intersection","0","0","1025.7214801103","269.075743546","0"
"917","0","511.46844482422","463.87963867188","420.76013946533","389.04375457764","602.17675018311","538.71552276611","0","103.28148651123","401.61499023438","92.224677085876","383.85652542114","114.33829593658","419.37345504761","No_intersection","0","0","785.40784450706","412.90856055773","0"
"917","0","511.46844482422","463.87963867188","420.76013946533","389.04375457764","602.17675018311","538.71552276611","1","438.86532592773","438.36770629883","421.39672660828","423.83532238007","456.33392524719","452.90009021759","Inside","1","1015.4415673336","1015.4415673336","76.954997023611","1"
"917","0","511.46844482422","463.87963867188","420.76013946533","389.04375457764","602.17675018311","538.71552276611","2","243.7791595459","428.67022705078","228.65446186066","414.63783550262","258.90385723114","442.70261859894","No_intersection","0","0","848.94271986725","269.99491869204","0"
"917","1","45.378452301025","450.13543701172","-3.1448783874512","356.64930725098","93.901782989502","543.62156677246","0","103.28148651123","401.61499023438","92.224677085876","383.85652542114","114.33829593658","419.37345504761","Center_right","0","59.565652355195","785.40784450706","75.54465650343","1"
"917","1","45.378452301025","450.13543701172","-3.1448783874512","356.64930725098","93.901782989502","543.62156677246","1","438.86532592773","438.36770629883","421.39672660828","423.83532238007","456.33392524719","452.90009021759","No_intersection","0","0","1015.4415673336","393.66279885538","0"
"917","1","45.378452301025","450.13543701172","-3.1448783874512","356.64930725098","93.901782989502","543.62156677246","2","243.7791595459","428.67022705078","228.65446186066","414.63783550262","258.90385723114","442.70261859894","No_intersection","0","0","848.94271986725","199.55850238447","0"
"917","2","172.75367736816","461.45269775391","88.876014709473","380.36138153076","256.63134002686","542.54401397705","0","103.28148651123","401.61499023438","92.224677085876","383.85652542114","114.33829593658","419.37345504761","Inside","1","785.40784450706","785.40784450706","91.689348038118","0"
"917","2","172.75367736816","461.45269775391","88.876014709473","380.36138153076","256.63134002686","542.54401397705","1","438.86532592773","438.36770629883","421.39672660828","423.83532238007","456.33392524719","452.90009021759","No_intersection","0","0","1015.4415673336","267.11107489128","0"
"917","2","172.75367736816","461.45269775391","88.876014709473","380.36138153076","256.63134002686","542.54401397705","2","243.7791595459","428.67022705078","228.65446186066","414.63783550262","258.90385723114","442.70261859894","Center_right","1","785.16501744636","848.94271986725","78.226015519013","1"
"918","0","511.50061035156","463.7629699707","420.0955581665","388.93656921387","602.90566253662","538.58937072754","0","438.80746459961","438.25946044922","421.42850112915","423.69400691986","456.18642807007","452.82491397858","Inside","1","1012.5299392695","1012.5299392695","77.037149721593","1"
"918","0","511.50061035156","463.7629699707","420.0955581665","388.93656921387","602.90566253662","538.58937072754","1","102.60050201416","398.58963012695","89.439984321594","376.54067993164","115.76101970673","420.63858032227","No_intersection","0","0","1160.7023965917","414.06142397563","0"
"918","0","511.50061035156","463.7629699707","420.0955581665","388.93656921387","602.90566253662","538.58937072754","2","246.71751403809","428.58044433594","231.9193277359","413.56549263","261.51570034027","443.59539604187","No_intersection","0","0","888.77621065081","267.11027348905","0"
"918","1","47.523300170898","450.67684936523","-1.3878517150879","357.54986572266","96.434452056885","543.80383300781","0","438.80746459961","438.25946044922","421.42850112915","423.69400691986","456.18642807007","452.82491397858","No_intersection","0","0","1012.5299392695","391.48114754119","0"
"918","1","47.523300170898","450.67684936523","-1.3878517150879","357.54986572266","96.434452056885","543.80383300781","1","102.60050201416","398.58963012695","89.439984321594","376.54067993164","115.76101970673","420.63858032227","Center_right","0","308.44134147628","1160.7023965917","75.806177656311","1"
"918","1","47.523300170898","450.67684936523","-1.3878517150879","357.54986572266","96.434452056885","543.80383300781","2","246.71751403809","428.58044433594","231.9193277359","413.56549263","261.51570034027","443.59539604187","No_intersection","0","0","888.77621065081","200.41603217653","0"
"918","2","174.15951538086","461.5993347168","87.930389404297","380.66674804688","260.38864135742","542.53192138672","0","438.80746459961","438.25946044922","421.42850112915","423.69400691986","456.18642807007","452.82491397858","No_intersection","0","0","1012.5299392695","265.67515268936","0"
"918","2","174.15951538086","461.5993347168","87.930389404297","380.66674804688","260.38864135742","542.53192138672","1","102.60050201416","398.58963012695","89.439984321594","376.54067993164","115.76101970673","420.63858032227","Up_center","1","1052.1000117291","1160.7023965917","95.346291309703","0"
"918","2","174.15951538086","461.5993347168","87.930389404297","380.66674804688","260.38864135742","542.53192138672","2","246.71751403809","428.58044433594","231.9193277359","413.56549263","261.51570034027","443.59539604187","Center_right","1","854.93073825637","888.77621065081","79.717691205436","1"
"919","0","511.07958984375","463.65036010742","420.09429168701","388.46497344971","602.06488800049","538.83574676514","0","438.79565429688","438.28329467773","421.49056434631","423.63547420502","456.10074424744","452.93111515045","Inside","1","1013.9274034402","1013.9274034402","76.605844076407","1"
"919","0","511.07958984375","463.65036010742","420.09429168701","388.46497344971","602.06488800049","538.83574676514","1","103.00335693359","397.56433105469","88.803367614746","372.83894538879","117.20334625244","422.28971672058","No_intersection","0","0","1404.4008494403","413.3927613083","0"
"919","0","511.07958984375","463.65036010742","420.09429168701","388.46497344971","602.06488800049","538.83574676514","2","248.44381713867","429.52066040039","233.79114341736","413.71382141113","263.09649085999","445.32749938965","No_intersection","0","0","926.44981709972","264.84407772591","0"
"919","1","176.33251953125","461.01281738281","88.932243347168","379.10766601562","263.73279571533","542.91796875","0","438.79565429688","438.28329467773","421.49056434631","423.63547420502","456.10074424744","452.93111515045","No_intersection","0","0","1013.9274034402","263.44549400853","0"
"919","1","176.33251953125","461.01281738281","88.932243347168","379.10766601562","263.73279571533","542.91796875","1","103.00335693359","397.56433105469","88.803367614746","372.83894538879","117.20334625244","422.28971672058","Up_left","1","1220.8041991405","1404.4008494403","96.968430453441","0"
"919","1","176.33251953125","461.01281738281","88.932243347168","379.10766601562","263.73279571533","542.91796875","2","248.44381713867","429.52066040039","233.79114341736","413.71382141113","263.09649085999","445.32749938965","Inside","1","926.44981709972","926.44981709972","78.687960921806","1"
"919","2","52.830505371094","449.28207397461","0.27939224243164","356.68408966064","105.38161849976","541.88005828857","0","438.79565429688","438.28329467773","421.49056434631","423.63547420502","456.10074424744","452.93111515045","No_intersection","0","0","1013.9274034402","386.12183223864","0"
"919","2","52.830505371094","449.28207397461","0.27939224243164","356.68408966064","105.38161849976","541.88005828857","1","103.00335693359","397.56433105469","88.803367614746","372.83894538879","117.20334625244","422.28971672058","Center_right","1","819.80729359562","1404.4008494403","72.055811470303","1"
"919","2","52.830505371094","449.28207397461","0.27939224243164","356.68408966064","105.38161849976","541.88005828857","2","248.44381713867","429.52066040039","233.79114341736","413.71382141113","263.09649085999","445.32749938965","No_intersection","0","0","926.44981709972","196.60895505325","0"
"920","0","511.22525024414","463.93869018555","421.14193725586","388.795753479","601.30856323242","539.08162689209","0","438.94961547852","438.34762573242","420.66615867615","422.81582450867","457.23307228088","453.87942695618","Center_left","1","1121.1206702968","1135.90006695","76.672485029625","1"
"920","0","511.22525024414","463.93869018555","421.14193725586","388.795753479","601.30856323242","539.08162689209","1","105.29141235352","397.19400024414","89.922946929932","373.23701477051","120.6598777771","421.15098571777","No_intersection","0","0","1472.7284116193","411.38441193121","0"
"920","0","511.22525024414","463.93869018555","421.14193725586","388.795753479","601.30856323242","539.08162689209","2","250.44129943848","429.76644897461","235.4587726593","413.3320350647","265.42382621765","446.20086288452","No_intersection","0","0","984.9161860212","263.01332868733","0"
"920","1","54.926670074463","449.92822265625","0.041221618652344","357.59004974365","109.81211853027","542.26639556885","0","438.94961547852","438.34762573242","420.66615867615","422.81582450867","457.23307228088","453.87942695618","No_intersection","0","0","1135.90006695","384.1975179799","0"
"920","1","54.926670074463","449.92822265625","0.041221618652344","357.59004974365","109.81211853027","542.26639556885","1","105.29141235352","397.19400024414","89.922946929932","373.23701477051","120.6598777771","421.15098571777","Center_right","1","952.96919022396","1472.7284116193","72.921227898639","1"
"920","1","54.926670074463","449.92822265625","0.041221618652344","357.59004974365","109.81211853027","542.26639556885","2","250.44129943848","429.76644897461","235.4587726593","413.3320350647","265.42382621765","446.20086288452","No_intersection","0","0","984.9161860212","196.5514370676","0"
"920","2","180.62217712402","460.07373046875","94.312782287598","372.32702636719","266.93157196045","547.82043457031","0","438.94961547852","438.34762573242","420.66615867615","422.81582450867","457.23307228088","453.87942695618","No_intersection","0","0","1135.90006695","259.23944343754","0"
"920","2","180.62217712402","460.07373046875","94.312782287598","372.32702636719","266.93157196045","547.82043457031","1","105.29141235352","397.19400024414","89.922946929932","373.23701477051","120.6598777771","421.15098571777","Center_left","1","1262.3939678288","1472.7284116193","98.125351433915","0"
"920","2","180.62217712402","460.07373046875","94.312782287598","372.32702636719","266.93157196045","547.82043457031","2","250.44129943848","429.76644897461","235.4587726593","413.3320350647","265.42382621765","446.20086288452","Inside","1","984.9161860212","984.9161860212","76.113344114719","1"
